"sale_date","isbn","discount","item_id","order_id"
"22/9/2193","989-28-79-26824-4","","107283-40-7001","107283-37076"
"22/9/2193","989-28-79-23023-4","","107283-6-822","107283-37077"
"22/9/2193","989-28-79-68089-3","0,05","107283-24-4105","107283-37078"
"22/9/2193","989-28-79-23023-4","","107283-18-9478","107283-37079"
"22/9/2193","989-28-79-13801-1","","107283-10-858","107283-37080"
"22/9/2193","989-28-79-71565-6","","107283-41-9169","107283-37081"
"22/9/2193","989-28-79-26824-4","","107283-53-2371","107283-37082"
"22/9/2193","989-28-79-13801-1","","107283-80-7058","107283-37083"
"22/9/2193","989-28-79-74374-1","","107283-96-4222","107283-37084"
"22/9/2193","989-28-79-91028-0","","107283-9-256","107283-37085"
"22/9/2193","989-28-79-74374-1","","107283-29-8779","107283-37086"
"22/9/2193","989-28-79-55752-2","","107283-97-9589","107283-37087"
"22/9/2193","989-28-79-23023-4","","107283-4-5128","107283-37088"
"22/9/2193","989-28-79-26824-4","","107283-35-4609","107283-37089"
"22/9/2193","989-28-79-74374-1","","107283-80-9970","107283-37090"
"22/9/2193","989-28-79-55752-2","","107283-83-1881","107283-37091"
"22/9/2193","989-28-79-23023-4","","107283-51-8661","107283-37092"
"22/9/2193","989-28-3705-492-6","","107283-60-3626","107283-37093"
"22/9/2193","989-28-3705-222-9","","107283-93-4867","107283-37094"
"22/9/2193","989-28-3705-222-9","","107283-93-5480","107283-37095"
"22/9/2193","989-28-3705-222-9","","107283-59-7729","107283-37096"
"22/9/2193","989-28-3705-222-9","","107283-11-6385","107283-37097"
"22/9/2193","989-28-3705-222-9","","107283-1-8803","107283-37098"
"22/9/2193","989-28-79-91028-0","","107283-15-762","107283-37099"
"22/9/2193","989-28-79-13871-4","","107283-2-1894","107283-37099"
"22/9/2193","989-28-229-5891-8","0,1","107283-55-8444","107283-37100"
"22/9/2193","989-28-3705-492-6","","107283-82-4356","107283-37100"
"22/9/2193","989-28-79-13871-4","","107283-10-4071","107283-37101"
"22/9/2193","989-28-79-11297-4","","107283-71-1251","107283-37101"
"22/9/2193","989-28-79-13801-1","","107283-36-2909","107283-37102"
"22/9/2193","989-28-79-13871-4","","107283-98-1119","107283-37102"
"22/9/2193","989-28-79-74374-1","","107283-14-4499","107283-37103"
"22/9/2193","989-28-79-04510-4","","107283-93-9112","107283-37103"
"22/9/2193","989-28-79-82125-8","","107283-41-1553","107283-37104"
"22/9/2193","989-28-3705-492-6","","107283-89-4141","107283-37104"
"22/9/2193","989-28-79-13871-4","","107283-23-4442","107283-37105"
"22/9/2193","989-28-79-43574-5","","107283-77-9128","107283-37105"
"22/9/2193","989-28-654-6033-1","","107283-17-1570","107283-37106"
"22/9/2193","989-28-79-86624-2","","107283-30-3782","107283-37106"
"22/9/2193","989-28-654-0127-3","","107283-90-7109","107283-37106"
"22/9/2193","989-28-229-7592-2","","107283-28-7213","107283-37107"
"22/9/2193","989-28-79-23015-9","","107283-35-1113","107283-37107"
"22/9/2193","989-28-229-5891-8","0,1","107283-66-7375","107283-37108"
"22/9/2193","989-28-79-23023-4","","107283-92-6896","107283-37108"
"22/9/2193","989-28-79-69807-2","","107283-5-225","107283-37109"
"22/9/2193","989-28-229-1404-4","","107283-76-9019","107283-37109"
"22/9/2193","989-28-79-13801-1","0,13","107283-42-1413","107283-37110"
"22/9/2193","989-28-3705-649-4","","107283-64-4070","107283-37110"
"22/9/2193","989-28-79-13871-4","","107283-24-9854","107283-37111"
"22/9/2193","989-28-3705-492-6","","107283-93-1893","107283-37111"
"22/9/2193","989-28-79-23023-4","","107283-39-7663","107283-37112"
"22/9/2193","989-28-79-05670-4","","107283-43-9024","107283-37112"
"22/9/2193","989-28-79-74374-1","","107283-26-6457","107283-37113"
"22/9/2193","989-28-79-82125-8","","107283-46-405","107283-37113"
"22/9/2193","989-28-79-82125-8","","107283-57-9319","107283-37113"
"22/9/2193","989-28-3705-007-2","0,13","107283-42-3836","107283-37114"
"22/9/2193","989-28-229-7592-2","","107283-1-7545","107283-37114"
"22/9/2193","989-28-3705-607-4","","107283-45-6970","107283-37114"
"22/9/2193","989-28-79-13871-4","","107283-21-80","107283-37115"
"22/9/2193","989-28-79-71565-6","","107283-71-1601","107283-37115"
"22/9/2193","989-28-79-13871-4","","107283-98-1118","107283-37115"
"22/9/2193","989-28-79-13871-4","","107283-2-1893","107283-37116"
"22/9/2193","989-28-3705-592-3","","107283-25-9023","107283-37116"
"22/9/2193","989-28-79-13871-4","","107283-45-17","107283-37116"
"22/9/2193","989-28-3705-152-9","","107283-22-2773","107283-37117"
"22/9/2193","989-28-3705-007-2","","107283-28-1382","107283-37117"
"22/9/2193","989-28-79-82125-8","","107283-46-404","107283-37117"
"22/9/2193","989-28-229-6632-6","","107283-16-4527","107283-37118"
"22/9/2193","989-28-79-91028-0","","107283-79-6365","107283-37118"
"22/9/2193","989-28-79-82197-5","","107283-83-3022","107283-37118"
"22/9/2193","989-28-3705-007-2","","107283-25-8981","107283-37119"
"22/9/2193","989-28-79-40897-8","","107283-33-393","107283-37119"
"22/9/2193","989-28-79-23023-4","","107283-37-8","107283-37119"
"23/9/2193","989-28-79-22871-2","0,15","107284-1-7952","107283-37157"
"23/9/2193","989-28-3705-583-1","","107284-57-6462","107284-37120"
"23/9/2193","989-28-3705-987-7","","107284-11-1002","107284-37121"
"23/9/2193","989-28-3705-138-3","","107284-91-8803","107284-37122"
"23/9/2193","989-28-3705-775-0","","107284-22-9627","107284-37123"
"23/9/2193","989-28-3705-007-2","","107284-5-4936","107284-37124"
"23/9/2193","989-28-3705-007-2","","107284-87-8340","107284-37125"
"23/9/2193","989-28-3705-966-2","","107284-20-7973","107284-37126"
"23/9/2193","989-28-3705-007-2","","107284-93-7669","107284-37127"
"23/9/2193","989-28-3705-583-1","","107284-25-5295","107284-37128"
"23/9/2193","989-28-3705-987-7","","107284-93-1197","107284-37129"
"23/9/2193","989-28-3705-007-2","","107284-71-3846","107284-37130"
"23/9/2193","989-28-3705-649-4","","107284-29-7340","107284-37131"
"23/9/2193","989-28-3705-649-4","","107284-20-9334","107284-37132"
"23/9/2193","989-28-3705-007-2","","107284-32-7926","107284-37133"
"23/9/2193","989-28-3705-987-7","","107284-3-7697","107284-37134"
"23/9/2193","989-28-3705-966-2","","107284-68-3215","107284-37135"
"23/9/2193","989-28-3705-007-2","","107284-84-3050","107284-37136"
"23/9/2193","989-28-3705-987-7","","107284-76-8848","107284-37137"
"23/9/2193","989-28-3705-592-3","","107284-65-5365","107284-37138"
"23/9/2193","989-28-3705-966-2","","107284-45-2465","107284-37139"
"23/9/2193","989-28-3705-007-2","","107284-21-8583","107284-37140"
"23/9/2193","989-28-3705-007-2","","107284-22-4913","107284-37141"
"23/9/2193","989-28-3705-369-1","","107284-70-4144","107284-37142"
"23/9/2193","989-28-3705-007-2","","107284-60-5467","107284-37143"
"23/9/2193","989-28-3705-966-2","","107284-2-9046","107284-37144"
"23/9/2193","989-28-79-86624-2","","107284-34-10000","107284-37145"
"23/9/2193","989-28-79-45675-7","","107284-75-6888","107284-37146"
"23/9/2193","989-28-79-67891-3","","107284-64-5252","107284-37147"
"23/9/2193","989-28-79-82197-5","","107284-44-6464","107284-37148"
"23/9/2193","989-28-79-01991-4","","107284-90-3934","107284-37149"
"23/9/2193","989-28-79-21991-8","","107284-25-42","107284-37150"
"23/9/2193","989-28-79-22871-2","","107284-65-9049","107284-37151"
"23/9/2193","989-28-79-82197-5","","107284-79-1385","107284-37152"
"23/9/2193","989-28-79-21991-8","","107284-17-8822","107284-37153"
"23/9/2193","989-28-79-16826-1","","107284-56-9141","107284-37154"
"23/9/2193","989-28-79-11297-4","","107284-86-450","107284-37155"
"23/9/2193","989-28-79-01991-4","","107284-23-1007","107284-37156"
"23/9/2193","989-28-79-01991-4","","107284-30-2783","107284-37158"
"23/9/2193","989-28-79-21991-8","","107284-52-8520","107284-37159"
"23/9/2193","989-28-79-01991-4","","107284-71-978","107284-37160"
"23/9/2193","989-28-79-22871-2","","107284-80-9147","107284-37161"
"23/9/2193","989-28-79-22871-2","","107284-81-5899","107284-37162"
"23/9/2193","989-28-79-32105-5","","107284-53-945","107284-37163"
"23/9/2193","989-28-79-86624-2","","107284-94-5640","107284-37164"
"23/9/2193","989-28-79-22871-2","","107284-25-7528","107284-37165"
"23/9/2193","989-28-79-11297-4","","107284-91-1775","107284-37166"
"23/9/2193","989-28-654-5018-9","","107284-75-7564","107284-37167"
"23/9/2193","989-28-79-82125-8","","107284-90-6192","107284-37168"
"23/9/2193","989-28-79-82749-6","","107284-17-9260","107284-37169"
"23/9/2193","989-28-79-82125-8","","107284-19-6351","107284-37170"
"23/9/2193","989-28-79-69807-2","","107284-7-4875","107284-37171"
"23/9/2193","989-28-79-13871-4","","107284-54-7482","107284-37172"
"23/9/2193","989-28-79-05670-4","","107284-93-1542","107284-37173"
"23/9/2193","989-28-79-69807-2","","107284-7-4874","107284-37174"
"23/9/2193","989-28-79-69807-2","","107284-84-4394","107284-37175"
"23/9/2193","989-28-79-05670-4","","107284-97-6254","107284-37176"
"23/9/2193","989-28-79-13871-4","","107284-97-7004","107284-37177"
"23/9/2193","989-28-79-82749-6","","107284-5-4620","107284-37178"
"23/9/2193","989-28-79-13871-4","","107284-71-635","107284-37179"
"23/9/2193","989-28-79-82125-8","","107284-56-968","107284-37180"
"23/9/2193","989-28-79-13871-4","","107284-10-2967","107284-37181"
"23/9/2193","989-28-79-13871-4","","107284-81-953","107284-37182"
"23/9/2193","989-28-79-13871-4","","107284-10-2966","107284-37183"
"23/9/2193","989-28-79-13871-4","","107284-97-7003","107284-37184"
"23/9/2193","989-28-79-82749-6","","107284-17-9259","107284-37185"
"23/9/2193","989-28-79-13871-4","","107284-81-952","107284-37186"
"23/9/2193","989-28-79-82125-8","","107284-90-6191","107284-37187"
"23/9/2193","989-28-79-13871-4","","107284-43-6098","107284-37188"
"23/9/2193","989-28-79-13871-4","","107284-71-634","107284-37189"
"23/9/2193","989-28-79-69807-2","","107284-84-4393","107284-37190"
"23/9/2193","989-28-79-82749-6","","107284-5-4619","107284-37191"
"23/9/2193","989-28-654-6507-7","","107284-45-2973","107284-37192"
"23/9/2193","989-28-229-7592-2","","107284-13-101","107284-37193"
"23/9/2193","989-28-229-1404-4","","107284-72-7836","107284-37194"
"23/9/2193","989-28-229-9769-6","","107284-48-3633","107284-37195"
"23/9/2193","989-28-229-9769-6","","107284-95-4680","107284-37196"
"23/9/2193","989-28-229-5891-8","0,1","107284-86-9371","107284-37197"
"23/9/2193","989-28-229-6632-6","","107284-87-3575","107284-37198"
"23/9/2193","989-28-229-7592-2","","107284-86-7384","107284-37199"
"23/9/2193","989-28-229-7592-2","","107284-80-9677","107284-37200"
"23/9/2193","989-28-229-1404-4","","107284-97-2590","107284-37201"
"23/9/2193","989-28-229-6632-6","","107284-79-7888","107284-37202"
"23/9/2193","989-28-229-3157-7","","107284-3-2474","107284-37203"
"23/9/2193","989-28-229-6632-6","","107284-19-6488","107284-37204"
"23/9/2193","989-28-229-1404-4","","107284-11-3757","107284-37205"
"23/9/2193","989-28-229-7592-2","","107284-36-3281","107284-37206"
"23/9/2193","989-28-229-7592-2","","107284-93-5878","107284-37207"
"23/9/2193","989-28-229-9769-6","","107284-17-6797","107284-37208"
"23/9/2193","989-28-229-7592-2","","107284-53-1544","107284-37209"
"23/9/2193","989-28-229-1404-4","","107284-84-7783","107284-37210"
"23/9/2193","989-28-229-9769-6","","107284-73-8264","107284-37211"
"23/9/2193","989-28-229-3157-7","","107284-48-8304","107284-37212"
"23/9/2193","989-28-229-1404-4","","107284-80-713","107284-37213"
"23/9/2193","989-28-229-7592-2","","107284-83-4369","107284-37214"
"23/9/2193","989-28-229-9769-6","","107284-39-6088","107284-37215"
"23/9/2193","989-28-229-1404-4","","107284-8-323","107284-37216"
"23/9/2193","989-28-79-55752-2","","107284-72-8507","107284-37217"
"23/9/2193","989-28-79-23023-4","","107284-27-5268","107284-37218"
"23/9/2193","989-28-79-13801-1","","107284-30-5597","107284-37219"
"23/9/2193","989-28-79-26824-4","","107284-68-2205","107284-37220"
"23/9/2193","989-28-79-23023-4","","107284-29-6972","107284-37221"
"23/9/2193","989-28-79-13801-1","","107284-51-2515","107284-37222"
"23/9/2193","989-28-79-40897-8","","107284-65-9296","107284-37223"
"23/9/2193","989-28-79-23023-4","","107284-94-3670","107284-37224"
"23/9/2193","989-28-79-91028-0","","107284-61-7124","107284-37225"
"23/9/2193","989-28-79-55824-6","","107284-17-5493","107284-37226"
"23/9/2193","989-28-79-74374-1","","107284-79-5860","107284-37227"
"23/9/2193","989-28-79-44730-4","","107284-86-6527","107284-37228"
"23/9/2193","989-28-79-74374-1","","107284-70-1030","107284-37229"
"23/9/2193","989-28-79-23023-4","","107284-87-2444","107284-37230"
"23/9/2193","989-28-79-71565-6","","107284-41-3948","107284-37231"
"23/9/2193","989-28-79-74374-1","","107284-60-4679","107284-37232"
"23/9/2193","989-28-79-36485-4","","107284-91-3352","107284-37233"
"23/9/2193","989-28-79-23023-4","","107284-34-3551","107284-37234"
"23/9/2193","989-28-79-13801-1","","107284-64-2598","107284-37235"
"23/9/2193","989-28-79-74374-1","","107284-81-5092","107284-37237"
"23/9/2193","989-28-79-26824-4","","107284-33-2680","107284-37238"
"23/9/2193","989-28-79-40897-8","","107284-86-3927","107284-37239"
"23/9/2193","989-28-79-13801-1","","107284-2-360","107284-37240"
"23/9/2193","989-28-79-91028-0","","107284-85-9980","107284-37241"
"23/9/2193","989-28-79-74374-1","","107284-59-8568","107284-37242"
"23/9/2193","989-28-79-91028-0","","107284-73-3796","107284-37243"
"23/9/2193","989-28-79-13801-1","","107284-76-5128","107284-37244"
"23/9/2193","989-28-79-91028-0","","107284-19-8135","107284-37245"
"23/9/2193","989-28-79-74374-1","","107284-83-9617","107284-37246"
"23/9/2193","989-28-79-71565-6","","107284-39-5102","107284-37247"
"23/9/2193","989-28-79-23023-4","","107284-61-3489","107284-37248"
"23/9/2193","989-28-79-13801-1","","107284-90-8852","107284-37249"
"23/9/2193","989-28-79-91028-0","","107284-11-8884","107284-37250"
"23/9/2193","989-28-79-74374-1","","107284-14-1738","107284-37251"
"23/9/2193","989-28-79-23023-4","","107284-91-2588","107284-37252"
"23/9/2193","989-28-79-23023-4","","107284-15-1957","107284-37253"
"23/9/2193","989-28-79-13801-1","","107284-64-4084","107284-37254"
"23/9/2193","989-28-79-91028-0","","107284-9-1376","107284-37255"
"23/9/2193","989-28-79-16533-8","","107284-87-7466","107284-37256"
"23/9/2193","989-28-79-13801-1","","107284-3-2940","107284-37257"
"23/9/2193","989-28-79-13801-1","","107284-58-6000","107284-37258"
"23/9/2193","989-28-79-13801-1","","107284-13-1284","107284-37259"
"23/9/2193","989-28-79-13801-1","","107284-30-2138","107284-37260"
"23/9/2193","989-28-79-23023-4","","107284-9-1206","107284-37261"
"23/9/2193","989-28-79-13801-1","","107284-99-3602","107284-37263"
"23/9/2193","989-28-79-74374-1","","107284-20-7735","107284-37264"
"23/9/2193","989-28-79-13801-1","","107284-70-2511","107284-37265"
"23/9/2193","989-28-79-74374-1","","107284-50-1104","107284-37266"
"23/9/2193","989-28-79-13801-1","","107284-49-8097","107284-37267"
"23/9/2193","989-28-79-13801-1","","107284-67-4505","107284-37268"
"23/9/2193","989-28-79-13801-1","","107284-77-6823","107284-37269"
"23/9/2193","989-28-79-13801-1","","107284-89-3822","107284-37270"
"23/9/2193","989-28-79-23023-4","","107284-96-3516","107284-37271"
"23/9/2193","989-28-79-26824-4","","107284-41-8654","107284-37272"
"23/9/2193","989-28-79-13801-1","","107284-15-9163","107284-37273"
"23/9/2193","989-28-79-40897-8","","107284-96-1849","107284-37274"
"23/9/2193","989-28-79-74374-1","","107284-30-9998","107284-37275"
"23/9/2193","989-28-79-74374-1","","107284-78-7471","107284-37276"
"23/9/2193","989-28-79-23023-4","","107284-25-753","107284-37277"
"23/9/2193","989-28-79-40897-8","","107284-18-303","107284-37278"
"23/9/2193","989-28-79-03683-6","","107284-63-4038","107284-37279"
"23/9/2193","989-28-3705-222-9","","107284-93-5068","107284-37280"
"23/9/2193","989-28-79-03683-6","","107284-17-144","107284-37281"
"23/9/2193","989-28-79-03683-6","","107284-51-6066","107284-37282"
"23/9/2193","989-28-3705-222-9","","107284-36-2559","107284-37283"
"23/9/2193","989-28-3705-222-9","","107284-92-4030","107284-37284"
"23/9/2193","989-28-3705-222-9","","107284-14-859","107284-37285"
"23/9/2193","989-28-3705-205-2","","107284-11-3946","107284-37286"
"23/9/2193","989-28-79-03683-6","","107284-44-7793","107284-37287"
"23/9/2193","989-28-79-61125-5","","107284-15-5688","107284-37288"
"23/9/2193","989-28-79-13801-1","","107284-29-27","107284-37288"
"23/9/2193","989-28-79-55824-6","","107284-25-6849","107284-37289"
"23/9/2193","989-28-79-13801-1","","107284-39-2671","107284-37289"
"23/9/2193","989-28-3705-492-6","","107284-77-6123","107284-37290"
"23/9/2193","989-28-3705-136-9","","107284-95-394","107284-37290"
"23/9/2193","989-28-229-9769-6","","107284-78-4977","107284-37291"
"23/9/2193","989-28-229-6632-6","","107284-85-6208","107284-37291"
"23/9/2193","989-28-79-82125-8","","107284-56-967","107284-37292"
"23/9/2193","989-28-79-91028-0","","107284-57-1350","107284-37292"
"23/9/2193","989-28-229-1404-4","0,13","107284-42-77","107284-37293"
"23/9/2193","989-28-79-04510-4","","107284-43-8873","107284-37293"
"23/9/2193","989-28-79-68089-3","0,05","107284-77-4965","107284-37294"
"23/9/2193","989-28-79-30536-9","","107284-8-7752","107284-37294"
"23/9/2193","989-28-3705-138-3","","107284-13-3434","107284-37295"
"23/9/2193","989-28-79-23023-4","","107284-74-5295","107284-37295"
"23/9/2193","989-28-79-82125-8","","107284-19-6350","107284-37296"
"23/9/2193","989-28-79-45675-7","","107284-62-1613","107284-37296"
"23/9/2193","989-28-229-6632-6","","107284-52-4517","107284-37297"
"23/9/2193","989-28-654-0047-4","","107284-71-3697","107284-37297"
"23/9/2193","989-28-229-7592-2","","107284-3-3701","107284-37298"
"23/9/2193","989-28-79-23023-4","","107284-98-7026","107284-37298"
"23/9/2193","989-28-79-74374-1","","107284-2-5731","107284-37299"
"23/9/2193","989-28-79-23023-4","","107284-29-1742","107284-37299"
"23/9/2193","989-28-3705-007-2","","107284-27-9764","107284-37300"
"23/9/2193","989-28-79-44730-4","","107284-96-5682","107284-37300"
"23/9/2193","989-28-79-68089-3","0,05","107284-36-7855","107284-37301"
"23/9/2193","989-28-229-7592-2","","107284-60-7399","107284-37301"
"23/9/2193","989-28-79-13871-4","","107284-54-7481","107284-37302"
"23/9/2193","989-28-3705-987-7","","107284-99-466","107284-37302"
"23/9/2193","989-28-79-68089-3","0,05","107284-53-4068","107284-37303"
"23/9/2193","989-28-79-23023-4","","107284-41-4244","107284-37303"
"23/9/2193","989-28-79-23023-4","","107284-18-5569","107284-37304"
"23/9/2193","989-28-79-13871-4","","107284-43-6097","107284-37304"
"23/9/2193","989-28-79-91028-0","","107284-7-3533","107284-37304"
"23/9/2193","989-28-229-6632-6","","107284-41-658","107284-37305"
